PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,exp_tol,No_spending,Group,Group_size,Solo,Cabin_deck,Cabin_number,Cabin_side,Cabin_region1,Cabin_region2,Cabin_region3,Cabin_region4,Cabin_region5,Cabin_region6,Cabin_region7,Family_Size,Expenditure
8861_01,Europa,True,TRAPPIST-1e,32.0,False,0.0,2583.0,3.0,500.0,129.0,3215.0,0,8861,1,1,C,291.0,P,1,0,0,0,0,0,0,1,3215.0
8862_01,Europa,True,55 Cancri e,34.0,False,0.0,3126.0,0.0,112.0,15.0,3253.0,0,8862,5,0,C,329.0,S,0,1,0,0,0,0,0,9,3253.0
8862_02,Europa,True,PSO J318.5-22,38.0,True,0.0,2191.0,863.0,207.0,6262.0,9523.0,0,8862,5,0,C,329.0,S,0,1,0,0,0,0,0,2,9523.0
8862_03,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8862,5,0,C,329.0,S,0,1,0,0,0,0,0,9,0.0
8862_04,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8862,5,0,C,329.0,S,0,1,0,0,0,0,0,9,0.0
8862_05,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8862,5,0,C,329.0,S,0,1,0,0,0,0,0,9,0.0
8863_01,Earth,True,55 Cancri e,24.0,False,0.0,784.0,5.0,0.0,1.0,790.0,0,8863,1,1,E,582.0,S,0,1,0,0,0,0,0,8,790.0
8864_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8864,1,1,F,1717.0,S,0,0,0,0,0,1,0,4,0.0
8865_01,Earth,True,TRAPPIST-1e,24.0,False,121.0,10.0,341.0,307.0,47.0,826.0,0,8865,1,1,F,1826.0,P,0,0,0,0,0,0,1,4,826.0
8867_01,Europa,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8867,2,0,B,286.0,P,1,0,0,0,0,0,0,8,0.0
8867_02,Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8867,2,0,B,286.0,P,1,0,0,0,0,0,0,8,0.0
8868_01,Earth,True,TRAPPIST-1e,39.0,False,0.0,798.0,0.0,56.0,0.0,854.0,0,8868,1,1,G,1430.0,S,0,0,0,0,1,0,0,6,854.0
8869_01,Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8869,1,1,G,1431.0,S,0,0,0,0,1,0,0,7,0.0
8871_01,Earth,True,TRAPPIST-1e,33.0,False,0.0,116.0,412.0,379.0,0.0,907.0,0,8871,2,0,G,1432.0,S,0,0,0,0,1,0,0,13,907.0
8871_02,Earth,True,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8871,2,0,G,1432.0,S,0,0,0,0,1,0,0,13,0.0
8872_01,Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8872,1,1,F,1828.0,P,0,0,0,0,0,0,1,5,0.0
8874_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8874,1,1,G,1436.0,P,0,0,0,0,1,0,0,5,0.0
8876_01,Europa,True,55 Cancri e,44.0,False,0.0,71.0,7148.0,427.0,394.0,8040.0,0,8876,1,1,B,287.0,P,1,0,0,0,0,0,0,4,8040.0
8878_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,906.0,906.0,0,8878,1,1,E,568.0,P,0,1,0,0,0,0,0,5,906.0
8880_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8880,1,1,F,1829.0,P,0,0,0,0,0,0,1,6,0.0
8881_01,Earth,True,55 Cancri e,34.0,False,0.0,0.0,717.0,0.0,0.0,717.0,0,8881,1,1,F,1719.0,S,0,0,0,0,0,1,0,9,717.0
8883_01,Earth,True,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8883,1,1,G,1438.0,P,0,0,0,0,1,0,0,13,0.0
8884_01,Earth,True,TRAPPIST-1e,26.0,False,1471.0,0.0,7.0,5.0,0.0,1483.0,0,8884,1,1,F,1830.0,P,0,0,0,0,0,0,1,7,1483.0
8885_01,Mars,True,TRAPPIST-1e,29.0,False,876.0,1.0,54.0,125.0,0.0,1056.0,0,8885,1,1,D,269.0,S,1,0,0,0,0,0,0,2,1056.0
8886_01,Earth,True,55 Cancri e,58.0,False,0.0,0.0,620.0,0.0,0.0,620.0,0,8886,3,0,G,1433.0,S,0,0,0,0,1,0,0,9,620.0
8886_02,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8886,3,0,G,1433.0,S,0,0,0,0,1,0,0,9,0.0
8886_03,Earth,True,PSO J318.5-22,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8886,3,0,G,1433.0,S,0,0,0,0,1,0,0,9,0.0
8889_01,Earth,True,55 Cancri e,17.0,False,0.0,0.0,615.0,0.0,0.0,615.0,0,8889,1,1,G,1439.0,P,0,0,0,0,1,0,0,3,615.0
8890_01,Earth,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,1606.0,3675.0,5281.0,0,8890,1,1,G,1434.0,S,0,0,0,0,1,0,0,9,5281.0
8891_01,Earth,True,TRAPPIST-1e,24.0,False,1186.0,0.0,381.0,3.0,173.0,1743.0,0,8891,2,0,F,1831.0,P,0,0,0,0,0,0,1,6,1743.0
8891_02,Earth,True,TRAPPIST-1e,16.0,False,0.0,1332.0,0.0,0.0,0.0,1332.0,0,8891,2,0,F,1831.0,P,0,0,0,0,0,0,1,6,1332.0
8892_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,16.0,496.0,318.0,0.0,830.0,0,8892,1,1,F,1832.0,P,0,0,0,0,0,0,1,7,830.0
8894_01,Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8894,1,1,F,1721.0,S,0,0,0,0,0,1,0,6,0.0
8896_01,Mars,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8896,1,1,F,1722.0,S,0,0,0,0,0,1,0,4,0.0
8897_01,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8897,1,1,G,1440.0,P,0,0,0,0,1,0,0,13,0.0
8899_01,Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8899,1,1,G,1435.0,S,0,0,0,0,1,0,0,5,0.0
8900_01,Earth,True,TRAPPIST-1e,19.0,False,23.0,659.0,0.0,15.0,113.0,810.0,0,8900,1,1,G,1441.0,P,0,0,0,0,1,0,0,4,810.0
8901_01,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8901,1,1,B,341.0,S,0,1,0,0,0,0,0,5,0.0
8902_01,Earth,True,TRAPPIST-1e,19.0,False,16.0,1739.0,9.0,5.0,8.0,1777.0,0,8902,1,1,G,1436.0,S,0,0,0,0,1,0,0,4,1777.0
8903_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,810.0,810.0,0,8903,1,1,G,1437.0,S,0,0,0,0,1,0,0,10,810.0
8904_01,Earth,True,TRAPPIST-1e,35.0,False,522.0,0.0,1.0,324.0,60.0,907.0,0,8904,1,1,G,1442.0,P,0,0,0,0,1,0,0,12,907.0
8905_01,Mars,True,TRAPPIST-1e,32.0,True,0.0,0.0,0.0,0.0,0.0,0.0,1,8905,1,1,E,570.0,P,0,1,0,0,0,0,0,6,0.0
8906_01,Earth,True,55 Cancri e,19.0,False,720.0,2.0,0.0,0.0,0.0,722.0,0,8906,1,1,F,1723.0,S,0,0,0,0,0,1,0,13,722.0
8907_01,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8907,1,1,G,1438.0,S,0,0,0,0,1,0,0,4,0.0
8910_01,Earth,True,TRAPPIST-1e,33.0,False,0.0,3.0,0.0,782.0,7.0,792.0,0,8910,1,1,E,585.0,S,0,1,0,0,0,0,0,11,792.0
8918_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,1.0,32.0,755.0,21.0,809.0,0,8918,1,1,G,1448.0,P,0,0,0,0,1,0,0,10,809.0
8919_01,Europa,True,TRAPPIST-1e,27.0,False,0.0,2481.0,0.0,3657.0,93.0,6231.0,0,8919,1,1,C,331.0,S,0,1,0,0,0,0,0,3,6231.0
8920_01,Europa,True,TRAPPIST-1e,26.0,False,0.0,70.0,0.0,41.0,0.0,111.0,0,8920,1,1,D,280.0,P,1,0,0,0,0,0,0,10,111.0
8922_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8922,1,1,G,1449.0,P,0,0,0,0,1,0,0,6,0.0
8923_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8923,1,1,G,1450.0,P,0,0,0,0,1,0,0,7,0.0
8926_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,3.0,80.0,0.0,83.0,0,8926,1,1,E,571.0,P,0,1,0,0,0,0,0,12,83.0
8928_01,Europa,True,55 Cancri e,52.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8928,1,1,C,333.0,S,0,1,0,0,0,0,0,4,0.0
8930_01,Earth,True,PSO J318.5-22,23.0,False,0.0,471.0,120.0,13.0,6.0,610.0,0,8930,1,1,F,1725.0,S,0,0,0,0,0,1,0,9,610.0
8932_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,912.0,41.0,953.0,0,8932,1,1,F,1727.0,S,0,0,0,0,0,1,0,6,953.0
8937_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8937,1,1,E,574.0,P,0,1,0,0,0,0,0,3,0.0
8938_01,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8938,2,0,F,1729.0,S,0,0,0,0,0,1,0,6,0.0
8938_02,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8938,2,0,F,1729.0,S,0,0,0,0,0,1,0,6,0.0
8939_01,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8939,1,1,G,1441.0,S,0,0,0,0,1,0,0,13,0.0
8940_01,Earth,True,TRAPPIST-1e,24.0,False,771.0,0.0,22.0,0.0,0.0,793.0,0,8940,1,1,E,587.0,S,0,1,0,0,0,0,0,0,793.0
8941_01,Mars,True,TRAPPIST-1e,26.0,True,1.0,445.0,170.0,614.0,68.0,1298.0,0,8941,3,0,E,575.0,P,0,1,0,0,0,0,0,10,1298.0
8941_02,Mars,True,TRAPPIST-1e,37.0,False,528.0,0.0,1598.0,62.0,0.0,2188.0,0,8941,3,0,F,1834.0,P,0,0,0,0,0,0,1,10,2188.0
8941_03,Mars,True,TRAPPIST-1e,14.0,False,1737.0,0.0,336.0,0.0,0.0,2073.0,0,8941,3,0,E,575.0,P,0,1,0,0,0,0,0,10,2073.0
8942_01,Europa,True,TRAPPIST-1e,36.0,False,0.0,3423.0,0.0,466.0,349.0,4238.0,0,8942,1,1,C,297.0,P,1,0,0,0,0,0,0,2,4238.0
8944_01,Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8944,3,0,G,1442.0,S,0,0,0,0,1,0,0,4,0.0
8944_02,Earth,False,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8944,3,0,G,1442.0,S,0,0,0,0,1,0,0,4,0.0
8944_03,Earth,True,TRAPPIST-1e,18.0,False,327.0,170.0,0.0,0.0,130.0,627.0,0,8944,3,0,G,1442.0,S,0,0,0,0,1,0,0,4,627.0
8945_01,Europa,True,TRAPPIST-1e,43.0,False,0.0,1632.0,346.0,957.0,128.0,3063.0,0,8945,2,0,D,270.0,S,1,0,0,0,0,0,0,5,3063.0
8945_02,Europa,True,TRAPPIST-1e,21.0,False,3036.0,32.0,0.0,2.0,416.0,3486.0,0,8945,2,0,D,270.0,S,1,0,0,0,0,0,0,5,3486.0
8947_01,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8947,1,1,F,1731.0,S,0,0,0,0,0,1,0,3,0.0
8948_01,Europa,True,TRAPPIST-1e,57.0,False,0.0,13.0,0.0,52.0,11325.0,11390.0,0,8948,2,0,B,342.0,S,0,1,0,0,0,0,0,6,11390.0
8948_02,Europa,True,55 Cancri e,18.0,False,0.0,4715.0,0.0,36.0,995.0,5746.0,0,8948,2,0,B,342.0,S,0,1,0,0,0,0,0,6,5746.0
8954_01,Earth,True,PSO J318.5-22,73.0,False,1806.0,0.0,47.0,0.0,0.0,1853.0,0,8954,1,1,G,1452.0,P,0,0,0,0,1,0,0,14,1853.0
8955_01,Earth,True,TRAPPIST-1e,31.0,False,0.0,1524.0,0.0,0.0,0.0,1524.0,0,8955,1,1,F,1837.0,P,0,0,0,0,0,0,1,8,1524.0
8956_01,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,6.0,1989.0,1995.0,0,8956,8,0,F,1838.0,P,0,0,0,0,0,0,1,13,1995.0
8956_02,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8956,8,0,G,1453.0,P,0,0,0,0,1,0,0,13,0.0
8956_03,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,40.0,0.0,575.0,615.0,0,8956,8,0,G,1453.0,P,0,0,0,0,1,0,0,13,615.0
8956_04,Earth,True,TRAPPIST-1e,26.0,False,194.0,1.0,10.0,629.0,0.0,834.0,0,8956,8,0,G,1453.0,P,0,0,0,0,1,0,0,13,834.0
8956_05,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8956,8,0,G,1453.0,P,0,0,0,0,1,0,0,13,0.0
8956_06,Earth,True,PSO J318.5-22,22.0,False,0.0,29.0,165.0,404.0,0.0,598.0,0,8956,8,0,F,1838.0,P,0,0,0,0,0,0,1,13,598.0
8956_07,Earth,True,55 Cancri e,39.0,False,0.0,0.0,1291.0,224.0,0.0,1515.0,0,8956,8,0,F,1838.0,P,0,0,0,0,0,0,1,13,1515.0
8956_08,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,741.0,741.0,0,8956,8,0,F,1838.0,P,0,0,0,0,0,0,1,13,741.0
8959_01,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8959,1,1,C,298.0,P,1,0,0,0,0,0,0,6,0.0
8961_01,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8961,5,0,G,1455.0,P,0,0,0,0,1,0,0,11,0.0
8961_02,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8961,5,0,G,1455.0,P,0,0,0,0,1,0,0,11,0.0
8961_03,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8961,5,0,G,1455.0,P,0,0,0,0,1,0,0,12,0.0
8961_04,Earth,True,TRAPPIST-1e,21.0,False,0.0,6.0,0.0,593.0,0.0,599.0,0,8961,5,0,F,1839.0,P,0,0,0,0,0,0,1,11,599.0
8961_05,Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8961,5,0,G,1455.0,P,0,0,0,0,1,0,0,11,0.0
8964_01,Mars,True,TRAPPIST-1e,28.0,False,1708.0,0.0,65.0,1.0,0.0,1774.0,0,8964,3,0,F,1734.0,S,0,0,0,0,0,1,0,7,1774.0
8964_02,Mars,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8964,3,0,F,1734.0,S,0,0,0,0,0,1,0,7,0.0
8964_03,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8964,3,0,F,1734.0,S,0,0,0,0,0,1,0,7,0.0
8966_01,Mars,True,TRAPPIST-1e,52.0,False,1231.0,2.0,8.0,0.0,0.0,1241.0,0,8966,1,1,F,1735.0,S,0,0,0,0,0,1,0,5,1241.0
8967_01,Earth,True,TRAPPIST-1e,18.0,False,13.0,822.0,27.0,0.0,46.0,908.0,0,8967,1,1,G,1445.0,S,0,0,0,0,1,0,0,8,908.0
8968_01,Europa,True,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8968,1,1,E,588.0,S,0,1,0,0,0,0,0,1,0.0
8969_01,Europa,True,55 Cancri e,21.0,False,0.0,846.0,4407.0,0.0,2491.0,7744.0,0,8969,1,1,C,299.0,P,1,0,0,0,0,0,0,2,7744.0
8970_01,Europa,True,55 Cancri e,28.0,False,0.0,3751.0,0.0,5025.0,11741.0,20517.0,0,8970,1,1,C,300.0,P,0,1,0,0,0,0,0,3,20517.0
8972_01,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8972,1,1,F,1736.0,S,0,0,0,0,0,1,0,3,0.0
8973_01,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8973,1,1,G,1446.0,S,0,0,0,0,1,0,0,8,0.0
8975_01,Earth,True,TRAPPIST-1e,35.0,False,503.0,236.0,2.0,0.0,68.0,809.0,0,8975,2,0,G,1456.0,P,0,0,0,0,1,0,0,7,809.0
8975_02,Earth,True,TRAPPIST-1e,27.0,False,1.0,0.0,0.0,20.0,948.0,969.0,0,8975,2,0,F,1840.0,P,0,0,0,0,0,0,1,7,969.0
8976_01,Earth,True,TRAPPIST-1e,35.0,False,1.0,0.0,0.0,0.0,803.0,804.0,0,8976,1,1,F,1737.0,S,0,0,0,0,0,1,0,1,804.0
8977_01,Mars,True,55 Cancri e,51.0,False,324.0,0.0,563.0,119.0,0.0,1006.0,0,8977,1,1,D,272.0,S,1,0,0,0,0,0,0,7,1006.0
8978_01,Mars,True,TRAPPIST-1e,53.0,False,24.0,0.0,1105.0,0.0,0.0,1129.0,0,8978,1,1,F,1841.0,P,0,0,0,0,0,0,1,3,1129.0
8981_01,Earth,True,TRAPPIST-1e,29.0,False,311.0,7.0,665.0,0.0,0.0,983.0,0,8981,1,1,E,589.0,S,0,1,0,0,0,0,0,5,983.0
8982_01,Earth,True,TRAPPIST-1e,41.0,False,0.0,924.0,0.0,0.0,0.0,924.0,0,8982,1,1,F,1739.0,S,0,0,0,0,0,1,0,6,924.0
8983_01,Earth,True,TRAPPIST-1e,47.0,False,42.0,509.0,0.0,0.0,1057.0,1608.0,0,8983,1,1,E,576.0,P,0,1,0,0,0,0,0,6,1608.0
8985_01,Earth,True,55 Cancri e,22.0,False,0.0,0.0,626.0,0.0,14.0,640.0,0,8985,1,1,F,1842.0,P,0,0,0,0,0,0,1,11,640.0
8986_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,810.0,21.0,788.0,0.0,1619.0,0,8986,2,0,E,590.0,S,0,1,0,0,0,0,0,5,1619.0
8986_02,Earth,True,PSO J318.5-22,22.0,False,0.0,17.0,0.0,620.0,0.0,637.0,0,8986,2,0,F,1740.0,S,0,0,0,0,0,1,0,5,637.0
8987_01,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8987,1,1,D,282.0,P,1,0,0,0,0,0,0,2,0.0
8988_01,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8988,8,0,G,1448.0,S,0,0,0,0,1,0,0,18,0.0
8988_02,Earth,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8988,8,0,G,1448.0,S,0,0,0,0,1,0,0,18,0.0
8988_03,Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8988,8,0,G,1448.0,S,0,0,0,0,1,0,0,18,0.0
8988_04,Earth,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8988,8,0,G,1448.0,S,0,0,0,0,1,0,0,7,0.0
8988_05,Earth,True,TRAPPIST-1e,30.0,False,0.0,1028.0,0.0,80.0,0.0,1108.0,0,8988,8,0,F,1741.0,S,0,0,0,0,0,1,0,18,1108.0
8988_06,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8988,8,0,G,1448.0,S,0,0,0,0,1,0,0,18,0.0
8988_07,Earth,True,TRAPPIST-1e,53.0,False,0.0,1487.0,0.0,67.0,0.0,1554.0,0,8988,8,0,F,1741.0,S,0,0,0,0,0,1,0,7,1554.0
8988_08,Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8988,8,0,G,1448.0,S,0,0,0,0,1,0,0,18,0.0
8989_01,Europa,True,TRAPPIST-1e,17.0,False,0.0,366.0,23492.0,356.0,3.0,24217.0,0,8989,4,0,B,291.0,P,1,0,0,0,0,0,0,12,24217.0
8989_02,Europa,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8989,4,0,B,291.0,P,1,0,0,0,0,0,0,12,0.0
8989_03,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8989,4,0,B,291.0,P,1,0,0,0,0,0,0,12,0.0
8989_04,Europa,True,55 Cancri e,29.0,False,80.0,3707.0,0.0,1465.0,1320.0,6572.0,0,8989,4,0,B,291.0,P,1,0,0,0,0,0,0,12,6572.0
8992_01,Mars,True,TRAPPIST-1e,46.0,False,479.0,4.0,699.0,0.0,0.0,1182.0,0,8992,1,1,D,283.0,P,1,0,0,0,0,0,0,4,1182.0
8993_01,Earth,True,PSO J318.5-22,27.0,False,32.0,8.0,5.0,588.0,18.0,651.0,0,8993,1,1,F,1844.0,P,0,0,0,0,0,0,1,8,651.0
8996_01,Europa,True,TRAPPIST-1e,39.0,False,2101.0,41.0,0.0,525.0,19.0,2686.0,0,8996,1,1,D,285.0,P,1,0,0,0,0,0,0,6,2686.0
8997_01,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8997,2,0,F,1742.0,S,0,0,0,0,0,1,0,15,0.0
8997_02,Earth,True,TRAPPIST-1e,30.0,False,604.0,0.0,50.0,147.0,2.0,803.0,0,8997,2,0,F,1742.0,S,0,0,0,0,0,1,0,15,803.0
8998_01,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,8998,2,0,G,1449.0,S,0,0,0,0,1,0,0,9,0.0
8998_02,Earth,True,TRAPPIST-1e,47.0,False,0.0,1.0,0.0,967.0,5.0,973.0,0,8998,2,0,E,591.0,S,0,1,0,0,0,0,0,9,973.0
8999_01,Mars,True,55 Cancri e,32.0,False,2555.0,0.0,456.0,2.0,0.0,3013.0,0,8999,1,1,D,274.0,S,1,0,0,0,0,0,0,7,3013.0
9001_01,Earth,True,55 Cancri e,15.0,False,0.0,20.0,816.0,39.0,1.0,876.0,0,9001,1,1,F,1743.0,S,0,0,0,0,0,1,0,5,876.0
9003_01,Earth,True,TRAPPIST-1e,23.0,False,2.0,167.0,0.0,0.0,555.0,724.0,0,9003,1,1,F,1744.0,S,0,0,0,0,0,1,0,9,724.0
9004_01,Europa,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,9004,1,1,B,292.0,P,1,0,0,0,0,0,0,7,0.0
9006_01,Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,9006,1,1,B,343.0,S,0,1,0,0,0,0,0,2,0.0
9007_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,9007,1,1,G,1458.0,P,0,0,0,0,1,0,0,8,0.0
9008_01,Earth,True,TRAPPIST-1e,31.0,False,0.0,173.0,409.0,102.0,43.0,727.0,0,9008,2,0,F,1745.0,S,0,0,0,0,0,1,0,10,727.0
9008_02,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,9008,2,0,F,1745.0,S,0,0,0,0,0,1,0,10,0.0
9009_01,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,9009,1,1,G,1459.0,P,0,0,0,0,1,0,0,8,0.0
9010_01,Mars,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,9010,1,1,F,1846.0,P,0,0,0,0,0,0,1,4,0.0
9011_01,Earth,True,TRAPPIST-1e,45.0,False,2.0,338.0,307.0,64.0,0.0,711.0,0,9011,1,1,F,1746.0,S,0,0,0,0,0,1,0,9,711.0
9012_01,Earth,True,TRAPPIST-1e,43.0,False,224.0,0.0,623.0,0.0,62.0,909.0,0,9012,1,1,G,1460.0,P,0,0,0,0,1,0,0,0,909.0
9013_01,Earth,True,TRAPPIST-1e,21.0,False,128.0,108.0,8.0,3.0,522.0,769.0,0,9013,3,0,G,1461.0,P,0,0,0,0,1,0,0,8,769.0
9013_02,Earth,True,TRAPPIST-1e,48.0,False,38.0,0.0,23.0,722.0,1.0,784.0,0,9013,3,0,G,1461.0,P,0,0,0,0,1,0,0,8,784.0
9013_03,Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,9013,3,0,G,1461.0,P,0,0,0,0,1,0,0,8,0.0
9014_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,9014,1,1,B,293.0,P,1,0,0,0,0,0,0,5,0.0
9015_01,Europa,True,55 Cancri e,41.0,False,3.0,1320.0,0.0,0.0,12392.0,13715.0,0,9015,1,1,B,344.0,S,0,1,0,0,0,0,0,4,13715.0
9018_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,554.0,0.0,299.0,0.0,853.0,0,9018,1,1,G,1462.0,P,0,0,0,0,1,0,0,7,853.0
9019_01,Earth,True,55 Cancri e,48.0,False,304.0,0.0,164.0,320.0,0.0,788.0,0,9019,1,1,E,592.0,S,0,1,0,0,0,0,0,14,788.0
9020_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,391.0,283.0,674.0,0,9020,1,1,F,1747.0,S,0,0,0,0,0,1,0,6,674.0
9021_01,Mars,True,TRAPPIST-1e,30.0,False,522.0,0.0,35.0,0.0,27.0,549.0,0,9021,2,0,E,577.0,P,0,1,0,0,0,0,0,3,584.0
9021_02,Mars,True,TRAPPIST-1e,26.0,True,1297.0,0.0,62.0,0.0,364.0,1723.0,0,9021,2,0,D,286.0,P,1,0,0,0,0,0,0,3,1723.0
9023_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,1.0,0.0,618.0,21.0,640.0,0,9023,1,1,E,593.0,S,0,1,0,0,0,0,0,0,640.0
9024_01,Mars,True,55 Cancri e,27.0,False,63.0,0.0,1970.0,0.0,0.0,2033.0,0,9024,1,1,F,1749.0,S,0,0,0,0,0,1,0,8,2033.0
9026_01,Earth,True,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1,9026,1,1,G,1463.0,P,0,0,0,0,1,0,0,7,0.0
9028_01,Earth,True,TRAPPIST-1e,22.0,False,1.0,676.0,13.0,217.0,1.0,908.0,0,9028,1,1,G,1464.0,P,0,0,0,0,1,0,0,7,908.0
